epoch,step,train_accuracy,train_f1,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,49,0.9665033221244812,0.0,0.13459496200084686,0.0,0.0,,,,,
0,99,0.9628268480300903,0.0,0.14614719152450562,0.0,0.0,,,,,
0,149,0.9689542651176453,0.0,0.12386768311262131,0.0,0.0,,,,,
0,199,0.9628268480300903,0.0,0.14354932308197021,0.0,0.0,,,,,
0,249,0.9630311131477356,0.0,0.14383456110954285,0.0,0.0,,,,,
0,249,,,,,,0.9645588994026184,0.0,0.13737504184246063,0.0,0.0
1,299,0.9642565250396729,0.0,0.13883569836616516,0.0,0.0,,,,,
1,349,0.9665032625198364,0.0,0.12921391427516937,0.0,0.0,,,,,
1,399,0.9656863212585449,0.0,0.1365063488483429,0.0,0.0,,,,,
1,449,0.9632353186607361,0.0,0.14377246797084808,0.0,0.0,,,,,
1,499,0.9640522599220276,0.0,0.1368027627468109,0.0,0.0,,,,,
1,499,,,,,,0.9645588994026184,0.0,0.13777148723602295,0.0,0.0
2,549,0.9618056416511536,0.0,0.1479623168706894,0.0,0.0,,,,,
2,599,0.9632353186607361,0.0,0.14195236563682556,0.0,0.0,,,,,
2,649,0.9632352590560913,0.0,0.14275133609771729,0.0,0.0,,,,,
2,699,0.9609886407852173,0.0,0.15228486061096191,0.0,0.0,,,,,
2,749,0.9646650552749634,0.0,0.13746517896652222,0.0,0.0,,,,,
2,749,,,,,,0.9645588994026184,0.0,0.13717488944530487,0.0,0.0
3,799,0.9667075276374817,0.0,0.13084134459495544,0.0,0.0,,,,,
3,849,0.9669117331504822,0.0,0.1299402117729187,0.0,0.0,,,,,
3,899,0.9636437892913818,0.0,0.1397939920425415,0.0,0.0,,,,,
3,949,0.9609885811805725,0.0,0.15387806296348572,0.0,0.0,,,,,
3,999,0.9601715803146362,0.0,0.15454456210136414,0.0,0.0,,,,,
3,999,,,,,,0.9645588994026184,0.0,0.1372082531452179,0.0,0.0
4,1049,0.9609885811805725,0.0,0.15145230293273926,0.0,0.0,,,,,
4,1099,0.9583333730697632,0.0,0.15940532088279724,0.0,0.0,,,,,
4,1149,0.9618055820465088,0.0,0.14769485592842102,0.0,0.0,,,,,
4,1199,0.9638479948043823,0.0,0.1402798295021057,0.0,0.0,,,,,
4,1249,0.9650735855102539,0.0,0.1351284235715866,0.0,0.0,,,,,
4,1249,,,,,,0.9645588994026184,0.0,0.13726957142353058,0.0,0.0
5,1299,0.959967315196991,0.0,0.15310347080230713,0.0,0.0,,,,,
5,1349,0.9613970518112183,0.0,0.14894971251487732,0.0,0.0,,,,,
5,1399,0.9650735855102539,0.0,0.13751958310604095,0.0,0.0,,,,,
5,1449,0.9622140526771545,0.0,0.14536859095096588,0.0,0.0,,,,,
5,1499,0.9646650552749634,0.0,0.13705897331237793,0.0,0.0,,,,,
5,1499,,,,,,0.9645588994026184,0.0,0.13747739791870117,0.0,0.0
6,1549,0.96895432472229,0.0,0.12124444544315338,0.0,0.0,,,,,
6,1599,0.9628268480300903,0.0,0.14612126350402832,0.0,0.0,,,,,
6,1649,0.9665032625198364,0.0,0.1297222524881363,0.0,0.0,,,,,
6,1699,0.9648692607879639,0.0,0.13525964319705963,0.0,0.0,,,,,
6,1749,0.9609886407852173,0.0,0.14852260053157806,0.0,0.0,,,,,
6,1749,,,,,,0.9645588994026184,0.0,0.13721710443496704,0.0,0.0
7,1799,0.9640522599220276,0.0,0.1379789561033249,0.0,0.0,,,,,
7,1849,0.9681373238563538,0.0,0.12705644965171814,0.0,0.0,,,,,
7,1899,0.9583333730697632,0.0,0.15693587064743042,0.0,0.0,,,,,
7,1949,0.9648693203926086,0.0,0.13728848099708557,0.0,0.0,,,,,
7,1999,0.9638479948043823,0.0,0.14164279401302338,0.0,0.0,,,,,
7,1999,,,,,,0.9645588994026184,0.0,0.13720577955245972,0.0,0.0
8,2049,0.966911792755127,0.0,0.1303534358739853,0.0,0.0,,,,,
8,2099,0.9658905863761902,0.0,0.1308651864528656,0.0,0.0,,,,,
8,2149,0.9616013169288635,0.0,0.14591915905475616,0.0,0.0,,,,,
8,2199,0.9636437892913818,0.0,0.14188916981220245,0.0,0.0,,,,,
8,2249,0.9636438488960266,0.0,0.1415797919034958,0.0,0.0,,,,,
8,2249,,,,,,0.9645588994026184,0.0,0.13717877864837646,0.0,0.0
9,2299,0.9658905267715454,0.0,0.13206766545772552,0.0,0.0,,,,,
9,2349,0.96875,0.0,0.12393941730260849,0.0,0.0,,,,,
9,2399,0.9701797366142273,0.0,0.11875785887241364,0.0,0.0,,,,,
9,2449,0.9656862616539001,0.0,0.13503658771514893,0.0,0.0,,,,,
9,2499,0.9679329991340637,0.0,0.12452360987663269,0.0,0.0,,,,,
9,2499,,,,,,0.9645588994026184,0.0,0.13692033290863037,0.0,0.0
10,2549,0.9601715803146362,0.0,0.1543656289577484,0.0,0.0,,,,,
10,2599,0.9648692607879639,0.0,0.13402649760246277,0.0,0.0,,,,,
10,2649,0.9642565846443176,0.0,0.13873176276683807,0.0,0.0,,,,,
10,2699,0.9654820561408997,0.0,0.13306032121181488,0.0,0.0,,,,,
10,2749,0.9685457944869995,0.0,0.12275747954845428,0.0,0.0,,,,,
10,2749,,,,,,0.9645588994026184,0.0,0.13698463141918182,0.0,0.0
11,2799,0.9642565250396729,0.0,0.13942477107048035,0.0,0.0,,,,,
11,2849,0.9630310535430908,0.0,0.14299221336841583,0.0,0.0,,,,,
11,2899,0.9632353782653809,0.0,0.14252632856369019,0.0,0.0,,,,,
11,2949,0.9665032625198364,0.0,0.13112151622772217,0.0,0.0,,,,,
11,2999,0.9671159982681274,0.0,0.12858301401138306,0.0,0.0,,,,,
11,2999,,,,,,0.9645588994026184,0.0,0.13693003356456757,0.0,0.0
12,3049,0.9642565846443176,0.0,0.13752804696559906,0.0,0.0,,,,,
12,3099,0.9644608497619629,0.0,0.13743239641189575,0.0,0.0,,,,,
12,3149,0.9618055820465088,0.0,0.1458350121974945,0.0,0.0,,,,,
12,3199,0.9607843160629272,0.0,0.15027043223381042,0.0,0.0,,,,,
12,3249,0.9640523195266724,0.0,0.13885366916656494,0.0,0.0,,,,,
12,3249,,,,,,0.9645588994026184,0.0,0.1368338018655777,0.0,0.0
13,3299,0.96895432472229,0.0,0.12258096039295197,0.0,0.0,,,,,
13,3349,0.9640522599220276,0.0,0.13884271681308746,0.0,0.0,,,,,
13,3399,0.9601715803146362,0.0,0.1518605649471283,0.0,0.0,,,,,
13,3449,0.9634395837783813,0.0,0.14095498621463776,0.0,0.0,,,,,
13,3499,0.9697712659835815,0.0,0.11699485778808594,0.0,0.0,,,,,
13,3499,,,,,,0.9645588994026184,0.0,0.13699156045913696,0.0,0.0
14,3549,0.9636437892913818,0.0,0.1422649472951889,0.0,0.0,,,,,
14,3599,0.9640523195266724,0.0,0.13903287053108215,0.0,0.0,,,,,
14,3649,0.9581291079521179,0.0,0.15912865102291107,0.0,0.0,,,,,
14,3699,0.9622140526771545,0.0,0.14302343130111694,0.0,0.0,,,,,
14,3749,0.9626225829124451,0.0,0.14478299021720886,0.0,0.0,,,,,
14,3749,,,,,,0.9645588994026184,0.0,0.13688966631889343,0.0,0.0
15,3799,0.9656863212585449,0.0,0.1333666294813156,0.0,0.0,,,,,
15,3849,0.9611928462982178,0.0,0.14902009069919586,0.0,0.0,,,,,
15,3899,0.9628267884254456,0.0,0.14293675124645233,0.0,0.0,,,,,
15,3949,0.9667075276374817,0.0,0.12913669645786285,0.0,0.0,,,,,
15,3999,0.9611929059028625,0.0,0.14971375465393066,0.0,0.0,,,,,
15,3999,,,,,,0.9645588994026184,0.0,0.13675934076309204,0.0,0.0
16,4049,0.9656863212585449,0.0,0.1341257244348526,0.0,0.0,,,,,
16,4099,0.9691585302352905,0.0,0.12233009934425354,0.0,0.0,,,,,
16,4149,0.9640523195266724,0.0,0.13939620554447174,0.0,0.0,,,,,
16,4199,0.9644608497619629,0.0,0.13957588374614716,0.0,0.0,,,,,
16,4249,0.9662990570068359,0.0,0.13163255155086517,0.0,0.0,,,,,
16,4249,,,,,,0.9645588994026184,0.0,0.13705691695213318,0.0,0.0
17,4299,0.9681373238563538,0.0,0.12601514160633087,0.0,0.0,,,,,
17,4349,0.961805522441864,0.0,0.14662455022335052,0.0,0.0,,,,,
17,4399,0.9660947918891907,0.0,0.13109542429447174,0.0,0.0,,,,,
17,4449,0.9646650552749634,0.0,0.13587602972984314,0.0,0.0,,,,,
17,4499,0.9656863212585449,0.0,0.1336197406053543,0.0,0.0,,,,,
17,4499,,,,,,0.9645588994026184,0.0,0.1368808150291443,0.0,0.0
18,4549,0.9611928462982178,0.0,0.14895017445087433,0.0,0.0,,,,,
18,4599,0.9554738998413086,0.0,0.1690555363893509,0.0,0.0,,,,,
18,4649,0.9605801105499268,0.0,0.15018033981323242,0.0,0.0,,,,,
18,4699,0.9642565846443176,0.0,0.13749465346336365,0.0,0.0,,,,,
18,4749,0.9671159982681274,0.0,0.12926404178142548,0.0,0.0,,,,,
18,4749,,,,,,0.9645588994026184,0.0,0.1369118094444275,0.0,0.0
19,4799,0.96895432472229,0.0,0.12321679294109344,0.0,0.0,,,,,
19,4849,0.9632353186607361,0.0,0.1420372575521469,0.0,0.0,,,,,
19,4899,0.9638480544090271,0.0,0.13964614272117615,0.0,0.0,,,,,
19,4949,0.9626225829124451,0.0,0.14557009935379028,0.0,0.0,,,,,
19,4999,0.966911792755127,0.0,0.12900443375110626,0.0,0.0,,,,,
19,4999,,,,,,0.9645588994026184,0.0,0.13705426454544067,0.0,0.0
20,5049,0.9644607901573181,0.0,0.13820914924144745,0.0,0.0,,,,,
20,5099,0.9652777910232544,0.0,0.13476799428462982,0.0,0.0,,,,,
20,5149,0.9632353782653809,0.0,0.14162209630012512,0.0,0.0,,,,,
20,5199,0.9626226425170898,0.0,0.1435365229845047,0.0,0.0,,,,,
20,5249,0.9660947322845459,0.0,0.1312403529882431,0.0,0.0,,,,,
20,5249,,,,,,0.9645588994026184,0.0,0.13686703145503998,0.0,0.0
21,5299,0.9665032625198364,0.0,0.13063271343708038,0.0,0.0,,,,,
21,5349,0.9667074680328369,0.0,0.12971340119838715,0.0,0.0,,,,,
21,5399,0.9634395837783813,0.0,0.14195095002651215,0.0,0.0,,,,,
21,5449,0.9658905267715454,0.0,0.1335432529449463,0.0,0.0,,,,,
21,5499,0.9673203229904175,0.0,0.12595273554325104,0.0,0.0,,,,,
21,5499,,,,,,0.9645588994026184,0.0,0.136834979057312,0.0,0.0
22,5549,0.9662990570068359,0.0,0.1308870166540146,0.0,0.0,,,,,
22,5599,0.9665032625198364,0.0,0.13141316175460815,0.0,0.0,,,,,
22,5649,0.9593545794487,0.0,0.1562751829624176,0.0,0.0,,,,,
22,5699,0.9636437892913818,0.0,0.13872957229614258,0.0,0.0,,,,,
22,5749,0.9642565250396729,0.0,0.14001716673374176,0.0,0.0,,,,,
22,5749,,,,,,0.9645588994026184,0.0,0.13680948317050934,0.0,0.0
23,5799,0.9648692607879639,0.0,0.13461773097515106,0.0,0.0,,,,,
23,5849,0.96895432472229,0.0,0.12170904129743576,0.0,0.0,,,,,
23,5899,0.9640523195266724,0.0,0.13775630295276642,0.0,0.0,,,,,
23,5949,0.9640523195266724,0.0,0.1383366584777832,0.0,0.0,,,,,
23,5999,0.9681372046470642,0.0,0.12550890445709229,0.0,0.0,,,,,
23,5999,,,,,,0.9645588994026184,0.0,0.13683202862739563,0.0,0.0
24,6049,0.9695669412612915,0.0,0.12020915001630783,0.0,0.0,,,,,
24,6099,0.9644607901573181,0.0,0.1375141739845276,0.0,0.0,,,,,
24,6149,0.9660947322845459,0.0,0.13298124074935913,0.0,0.0,,,,,
24,6199,0.9585375785827637,0.0,0.15716780722141266,0.0,0.0,,,,,
24,6249,0.9660947918891907,0.0,0.1310688555240631,0.0,0.0,,,,,
24,6249,,,,,,0.9645588994026184,0.0,0.13689367473125458,0.0,0.0
25,6299,0.9599672555923462,0.0,0.15292775630950928,0.0,0.0,,,,,
25,6349,0.966911792755127,0.0,0.12823627889156342,0.0,0.0,,,,,
25,6399,0.967524528503418,0.0,0.1272486001253128,0.0,0.0,,,,,
25,6449,0.9601715803146362,0.0,0.15141285955905914,0.0,0.0,,,,,
25,6499,0.9658905267715454,0.0,0.13244299590587616,0.0,0.0,,,,,
25,6499,,,,,,0.9645588994026184,0.0,0.1368981897830963,0.0,0.0
26,6549,0.9701797366142273,0.0,0.11861640214920044,0.0,0.0,,,,,
26,6599,0.9650735259056091,0.0,0.1357206404209137,0.0,0.0,,,,,
26,6649,0.9624183177947998,0.0,0.14562943577766418,0.0,0.0,,,,,
26,6699,0.967524528503418,0.0,0.1276964545249939,0.0,0.0,,,,,
26,6749,0.9634395241737366,0.0,0.14107009768486023,0.0,0.0,,,,,
26,6749,,,,,,0.9645588994026184,0.0,0.1368684321641922,0.0,0.0
27,6799,0.966911792755127,0.0,0.12796413898468018,0.0,0.0,,,,,
27,6849,0.9640523195266724,0.0,0.1379217952489853,0.0,0.0,,,,,
27,6899,0.9648692607879639,0.0,0.1340050846338272,0.0,0.0,,,,,
27,6949,0.966911792755127,0.0,0.12973123788833618,0.0,0.0,,,,,
27,6999,0.9658905267715454,0.0,0.13194915652275085,0.0,0.0,,,,,
27,6999,,,,,,0.9645588994026184,0.0,0.13684126734733582,0.0,0.0
28,7049,0.9654819965362549,0.0,0.13319526612758636,0.0,0.0,,,,,
28,7099,0.9679329991340637,0.0,0.12532924115657806,0.0,0.0,,,,,
28,7149,0.9622141122817993,0.0,0.1456339955329895,0.0,0.0,,,,,
28,7199,0.9677287340164185,0.0,0.12503109872341156,0.0,0.0,,,,,
28,7249,0.9616013169288635,0.0,0.14806710183620453,0.0,0.0,,,,,
28,7249,,,,,,0.9645588994026184,0.0,0.13695672154426575,0.0,0.0
29,7299,0.966911792755127,0.0,0.12852810323238373,0.0,0.0,,,,,
29,7349,0.9607843160629272,0.0,0.15039224922657013,0.0,0.0,,,,,
29,7399,0.9650734663009644,0.0,0.13492466509342194,0.0,0.0,,,,,
29,7449,0.9591503143310547,0.0,0.15545426309108734,0.0,0.0,,,,,
29,7499,0.9636437892913818,0.0,0.14070947468280792,0.0,0.0,,,,,
29,7499,,,,,,0.9645588994026184,0.0,0.1368393748998642,0.0,0.0
30,7549,0.9667075276374817,0.0,0.1284809112548828,0.0,0.0,,,,,
30,7599,0.9673203229904175,0.0,0.12815548479557037,0.0,0.0,,,,,
30,7649,0.9683414697647095,0.0,0.12555623054504395,0.0,0.0,,,,,
30,7699,0.9626225233078003,0.0,0.14527347683906555,0.0,0.0,,,,,
30,7749,0.9632352590560913,0.0,0.14317013323307037,0.0,0.0,,,,,
30,7749,,,,,,0.9645588994026184,0.0,0.13687299191951752,0.0,0.0
31,7799,0.9656863212585449,0.0,0.1326768696308136,0.0,0.0,,,,,
31,7849,0.9658905267715454,0.0,0.13155953586101532,0.0,0.0,,,,,
31,7899,0.9667074680328369,0.0,0.12934967875480652,0.0,0.0,,,,,
31,7949,0.9611928462982178,0.0,0.1496538519859314,0.0,0.0,,,,,
31,7999,0.9638479948043823,0.0,0.13886675238609314,0.0,0.0,,,,,
31,7999,,,,,,0.9645588994026184,0.0,0.1370031237602234,0.0,0.0
32,8049,0.9658905267715454,0.0,0.13199582695960999,0.0,0.0,,,,,
32,8099,0.9683415293693542,0.0,0.12389262020587921,0.0,0.0,,,,,
32,8149,0.9681372046470642,0.0,0.12469372898340225,0.0,0.0,,,,,
32,8199,0.9628268480300903,0.0,0.14385640621185303,0.0,0.0,,,,,
32,8249,0.9634395241737366,0.0,0.14089801907539368,0.0,0.0,,,,,
32,8249,,,,,,0.9645588994026184,0.0,0.13682709634304047,0.0,0.0
33,8299,0.9634395837783813,0.0,0.14010357856750488,0.0,0.0,,,,,
33,8349,0.9669117331504822,0.0,0.12856079638004303,0.0,0.0,,,,,
33,8399,0.9616013169288635,0.0,0.14871686697006226,0.0,0.0,,,,,
33,8449,0.9662990570068359,0.0,0.13116998970508575,0.0,0.0,,,,,
33,8499,0.9679329991340637,0.0,0.124444380402565,0.0,0.0,,,,,
33,8499,,,,,,0.9645588994026184,0.0,0.13694384694099426,0.0,0.0
34,8549,0.9634395241737366,0.0,0.1400572657585144,0.0,0.0,,,,,
34,8599,0.9648693203926086,0.0,0.1371011883020401,0.0,0.0,,,,,
34,8649,0.9632352590560913,0.0,0.14143924415111542,0.0,0.0,,,,,
34,8699,0.9648692607879639,0.0,0.13597483932971954,0.0,0.0,,,,,
34,8749,0.9626225829124451,0.0,0.14491939544677734,0.0,0.0,,,,,
34,8749,,,,,,0.9645588994026184,0.0,0.13685882091522217,0.0,0.0
35,8799,0.9607843160629272,0.0,0.15021784603595734,0.0,0.0,,,,,
35,8849,0.9636438488960266,0.0,0.14102046191692352,0.0,0.0,,,,,
35,8899,0.9662990570068359,0.0,0.13096295297145844,0.0,0.0,,,,,
35,8949,0.9654821157455444,0.0,0.13479168713092804,0.0,0.0,,,,,
35,8999,0.9632352590560913,0.0,0.14222784340381622,0.0,0.0,,,,,
35,8999,,,,,,0.9645588994026184,0.0,0.13688121736049652,0.0,0.0
36,9049,0.962009847164154,0.0,0.14490216970443726,0.0,0.0,,,,,
36,9099,0.9620097875595093,0.0,0.14877620339393616,0.0,0.0,,,,,
36,9149,0.9634395837783813,0.0,0.1402549296617508,0.0,0.0,,,,,
36,9199,0.968137264251709,0.0,0.12406672537326813,0.0,0.0,,,,,
36,9249,0.9646650552749634,0.0,0.13946229219436646,0.0,0.0,,,,,
36,9249,,,,,,0.9645588994026184,0.0,0.13681617379188538,0.0,0.0
37,9299,0.9642565250396729,0.0,0.13834148645401,0.0,0.0,,,,,
37,9349,0.9642565250396729,0.0,0.13647250831127167,0.0,0.0,,,,,
37,9399,0.9611928462982178,0.0,0.14880216121673584,0.0,0.0,,,,,
37,9449,0.9624183177947998,0.0,0.14420773088932037,0.0,0.0,,,,,
37,9499,0.9642565250396729,0.0,0.13860273361206055,0.0,0.0,,,,,
37,9499,,,,,,0.9645588994026184,0.0,0.136756032705307,0.0,0.0
38,9549,0.9660947918891907,0.0,0.13284382224082947,0.0,0.0,,,,,
38,9599,0.9685457348823547,0.0,0.12344095855951309,0.0,0.0,,,,,
38,9649,0.9677287340164185,0.0,0.12598207592964172,0.0,0.0,,,,,
38,9699,0.9616013169288635,0.0,0.14768549799919128,0.0,0.0,,,,,
38,9749,0.9579248428344727,0.0,0.16059118509292603,0.0,0.0,,,,,
38,9749,,,,,,0.9645588994026184,0.0,0.13686658442020416,0.0,0.0
39,9799,0.9613970518112183,0.0,0.14818069338798523,0.0,0.0,,,,,
39,9849,0.9707925319671631,0.0,0.117583267390728,0.0,0.0,,,,,
39,9899,0.9636437892913818,0.0,0.14005401730537415,0.0,0.0,,,,,
39,9949,0.9660947918891907,0.0,0.13292020559310913,0.0,0.0,,,,,
39,9999,0.9620097875595093,0.0,0.1461104154586792,0.0,0.0,,,,,
39,9999,,,,,,0.9645588994026184,0.0,0.13700051605701447,0.0,0.0
